Order_ID,Customer_ID,Sales_Date,Sales_Amount,Product_Category
ORD09068,C0319,2024-07-16,69276,Office Supplies
ORD09069,C0113,2025-11-18,51458,Furniture
ORD09070,C0463,2025-02-04,79901,Electronics
ORD09071,C0322,2025-03-07,15807,Electronics
ORD09072,C0314,2025-03-13,5654,Electronics
ORD09073,C0459,2024-08-27,69134,Office Supplies
ORD09074,C0080,2024-05-31,28466,Office Supplies
ORD09075,C0324,2025-12-25,22733,Electronics
ORD09076,C0123,2025-01-17,28773,Furniture
ORD09077,C0163,2024-11-29,66116,Electronics
ORD09078,C0239,2025-12-09,5867,Furniture
ORD09079,C0314,2024-05-15,42547,Electronics
ORD09080,C0334,2024-03-07,72252,Office Supplies
ORD09081,C0430,2025-07-02,59232,Electronics
ORD09082,C0024,2025-02-23,53616,Furniture
ORD09083,C0444,2025-03-27,66051,Furniture
ORD09084,C0250,2025-04-21,72666,Office Supplies
ORD09085,C0242,2024-05-05,25864,Electronics
ORD09086,C0263,2025-10-03,34314,Office Supplies
ORD09087,C0108,2025-09-09,66069,Electronics
ORD09088,C0001,2024-02-10,52356,Office Supplies
ORD09089,C0218,2024-08-05,18047,Office Supplies
ORD09090,C0172,2025-03-13,67600,Office Supplies
ORD09091,C0277,2025-01-19,47371,Furniture
ORD09092,C0159,2025-05-28,77817,Electronics
ORD09093,C0206,2025-04-21,3395,Furniture
ORD09094,C0384,2024-03-08,75355,Office Supplies
ORD09095,C0435,2025-05-21,47927,Electronics
ORD09096,C0002,2024-08-10,69679,Electronics
ORD09097,C0416,2024-11-01,8337,Furniture
ORD09098,C0105,2025-07-25,71894,Electronics
ORD09099,C0046,2024-12-28,27806,Electronics
ORD09100,C0181,2024-01-07,2363,Furniture
ORD09101,C0356,2025-06-29,28524,Furniture
ORD09102,C0344,2024-07-13,40647,Office Supplies
ORD09103,C0278,2024-11-24,73711,Furniture
ORD09104,C0403,2024-07-07,44308,Furniture
ORD09105,C0204,2024-03-11,37096,Electronics
ORD09106,C0377,2025-03-28,69244,Furniture
ORD09107,C0112,2025-04-07,52116,Electronics
ORD09108,C0051,2025-06-18,26983,Electronics
ORD09109,C0399,2025-01-02,63625,Office Supplies
ORD09110,C0293,2025-06-07,16410,Office Supplies
ORD09111,C0197,2025-09-02,47543,Office Supplies
ORD09112,C0342,2024-08-24,48988,Electronics
ORD09113,C0134,2025-11-21,54349,Office Supplies
ORD09114,C0098,2025-12-04,57040,Electronics
ORD09115,C0134,2024-07-07,43999,Office Supplies
ORD09116,C0478,2025-08-18,3795,Furniture
ORD09117,C0380,2025-11-28,1945,Electronics
ORD09118,C0315,2024-09-04,76150,Furniture
ORD09119,C0373,2025-07-27,76301,Office Supplies
ORD09120,C0041,2025-12-24,67708,Office Supplies
ORD09121,C0149,2024-08-29,25432,Furniture
ORD09122,C0418,2024-11-10,48455,Furniture
ORD09123,C0365,2024-11-14,31687,Furniture
ORD09124,C0333,2024-07-06,42280,Office Supplies
ORD09125,C0182,2025-10-07,10890,Electronics
ORD09126,C0482,2024-06-08,74000,Furniture
ORD09127,C0389,2025-08-19,44752,Electronics
ORD09128,C0300,2025-12-29,30114,Office Supplies
ORD09129,C0372,2025-10-07,66698,Electronics
ORD09130,C0053,2024-02-20,58047,Electronics
ORD09131,C0276,2025-01-25,73424,Furniture
ORD09132,C0070,2024-04-10,6626,Electronics
ORD09133,C0361,2025-04-13,30367,Furniture
ORD09134,C0306,2024-02-03,11012,Electronics
ORD09135,C0094,2025-10-16,47160,Furniture
ORD09136,C0012,2025-10-23,40872,Furniture
ORD09137,C0409,2024-03-27,35015,Office Supplies
ORD09138,C0074,2024-06-01,37599,Electronics
ORD09139,C0408,2024-01-19,25020,Furniture
ORD09140,C0315,2024-11-28,67101,Office Supplies
ORD09141,C0286,2025-01-08,43713,Furniture
ORD09142,C0107,2025-08-31,29852,Office Supplies
ORD09143,C0251,2024-09-30,23053,Office Supplies
ORD09144,C0205,2024-01-08,72245,Furniture
ORD09145,C0182,2024-02-15,18761,Office Supplies
ORD09146,C0202,2024-06-10,50114,Office Supplies
ORD09147,C0314,2024-04-22,35845,Office Supplies
ORD09148,C0493,2024-08-31,42535,Electronics
ORD09149,C0405,2025-08-08,48282,Office Supplies
ORD09150,C0412,2024-11-22,54378,Office Supplies
ORD09151,C0431,2024-05-04,61937,Electronics
ORD09152,C0486,2024-01-15,62766,Electronics
ORD09153,C0127,2025-03-21,64689,Office Supplies
ORD09154,C0286,2025-05-30,79636,Electronics
ORD09155,C0243,2024-07-17,51969,Electronics
ORD09156,C0461,2024-02-19,13608,Furniture
ORD09157,C0458,2025-10-29,25013,Furniture
ORD09158,C0470,2025-05-09,27331,Furniture
ORD09159,C0145,2025-07-09,13192,Electronics
ORD09160,C0273,2024-11-04,37047,Office Supplies
ORD09161,C0254,2025-06-30,76998,Electronics
ORD09162,C0183,2024-06-02,76294,Electronics
ORD09163,C0278,2024-10-17,38935,Electronics
ORD09164,C0292,2024-01-24,9000,Electronics
ORD09165,C0176,2024-11-25,68620,Furniture
ORD09166,C0262,2024-06-05,43471,Furniture
ORD09167,C0102,2024-04-22,28759,Electronics
ORD09168,C0092,2024-06-09,5087,Electronics
ORD09169,C0232,2024-09-08,46373,Furniture
ORD09170,C0022,2025-01-09,31511,Electronics
ORD09171,C0352,2025-11-28,34129,Electronics
ORD09172,C0411,2024-04-08,55727,Furniture
ORD09173,C0498,2025-12-02,61313,Office Supplies
ORD09174,C0376,2025-01-04,8968,Office Supplies
ORD09175,C0214,2024-02-02,30988,Electronics
ORD09176,C0256,2024-03-11,71275,Furniture
ORD09177,C0181,2025-06-01,42881,Electronics
ORD09178,C0011,2024-05-13,10122,Office Supplies
ORD09179,C0148,2025-02-14,43282,Furniture
ORD09180,C0276,2024-04-17,74909,Office Supplies
ORD09181,C0106,2024-06-26,22856,Electronics
ORD09182,C0405,2025-02-04,9790,Furniture
ORD09183,C0088,2025-12-01,42484,Electronics
ORD09184,C0041,2025-09-06,11358,Furniture
ORD09185,C0247,2025-09-08,67873,Office Supplies
ORD09186,C0227,2025-07-31,42117,Electronics
ORD09187,C0434,2024-11-02,62089,Office Supplies
ORD09188,C0359,2024-02-02,2499,Furniture
ORD09189,C0094,2024-05-23,43264,Electronics
ORD09190,C0039,2025-04-07,65678,Furniture
ORD09191,C0313,2024-03-20,61930,Office Supplies
ORD09192,C0145,2025-07-13,78781,Electronics
ORD09193,C0308,2024-07-01,27111,Office Supplies
ORD09194,C0403,2024-08-14,54578,Electronics
ORD09195,C0359,2024-11-11,37769,Furniture
ORD09196,C0010,2025-04-20,3494,Furniture
ORD09197,C0222,2024-02-22,48030,Furniture
ORD09198,C0316,2025-01-24,43101,Electronics
ORD09199,C0242,2024-07-29,76711,Office Supplies
ORD09200,C0127,2024-03-13,13513,Electronics
ORD09201,C0375,2024-11-29,78674,Office Supplies
ORD09202,C0442,2024-06-11,19248,Electronics
ORD09203,C0264,2025-12-24,79352,Office Supplies
ORD09204,C0230,2024-01-09,15408,Furniture
ORD09205,C0488,2024-06-08,39159,Office Supplies
ORD09206,C0131,2024-10-02,46067,Electronics
ORD09207,C0203,2025-09-14,54920,Electronics
ORD09208,C0111,2025-05-15,2903,Electronics
ORD09209,C0134,2024-01-31,71938,Office Supplies
ORD09210,C0145,2025-09-12,63247,Office Supplies
ORD09211,C0166,2024-08-18,16970,Furniture
ORD09212,C0366,2024-02-15,19203,Office Supplies
ORD09213,C0234,2025-10-13,39184,Electronics
ORD09214,C0289,2024-09-06,16183,Office Supplies
ORD09215,C0052,2025-12-01,50823,Furniture
ORD09216,C0143,2024-11-18,78550,Furniture
ORD09217,C0470,2025-07-06,4119,Furniture
ORD09218,C0069,2024-02-26,76771,Office Supplies
ORD09219,C0162,2024-05-14,65836,Office Supplies
ORD09220,C0172,2025-05-27,52766,Electronics
ORD09221,C0230,2024-06-09,47373,Electronics
ORD09222,C0431,2025-09-01,25906,Electronics
ORD09223,C0326,2025-11-12,29780,Electronics
ORD09224,C0076,2024-02-21,55724,Office Supplies
ORD09225,C0096,2024-05-25,2749,Furniture
ORD09226,C0110,2025-06-06,38036,Furniture
ORD09227,C0405,2024-06-14,73835,Electronics
ORD09228,C0106,2024-09-13,76096,Furniture
ORD09229,C0264,2024-11-20,59582,Furniture
ORD09230,C0444,2024-06-02,30285,Electronics
ORD09231,C0194,2025-01-20,12248,Electronics
ORD09232,C0108,2025-07-17,21378,Electronics
ORD09233,C0061,2025-06-21,55115,Electronics
ORD09234,C0004,2024-11-23,6643,Office Supplies
ORD09235,C0066,2025-01-15,42822,Electronics
ORD09236,C0125,2024-02-18,74903,Office Supplies
ORD09237,C0301,2025-09-27,52402,Electronics
ORD09238,C0312,2024-10-31,24601,Office Supplies
ORD09239,C0209,2024-10-24,66300,Furniture
ORD09240,C0009,2025-05-01,3675,Electronics
ORD09241,C0150,2024-12-11,50526,Electronics
ORD09242,C0037,2024-12-30,48096,Furniture
ORD09243,C0070,2025-05-11,34556,Electronics
ORD09244,C0490,2024-04-22,53351,Office Supplies
ORD09245,C0473,2024-04-15,77568,Furniture
ORD09246,C0389,2025-05-11,47565,Office Supplies
ORD09247,C0403,2024-11-07,16026,Office Supplies
ORD09248,C0291,2024-01-16,33883,Furniture
ORD09249,C0136,2025-08-11,7434,Furniture
ORD09250,C0165,2024-11-04,66123,Office Supplies
ORD09251,C0381,2024-05-30,20239,Furniture
ORD09252,C0029,2025-11-02,66770,Office Supplies
ORD09253,C0199,2025-03-13,53845,Electronics
ORD09254,C0476,2025-11-06,15156,Office Supplies
ORD09255,C0445,2025-03-30,8535,Electronics
ORD09256,C0225,2024-10-02,73654,Office Supplies
ORD09257,C0415,2024-01-13,2755,Furniture
ORD09258,C0047,2025-07-17,6169,Electronics
ORD09259,C0448,2024-02-03,25854,Electronics
ORD09260,C0192,2025-01-13,57616,Furniture
ORD09261,C0237,2024-11-20,25330,Electronics
ORD09262,C0451,2025-02-24,26610,Furniture
ORD09263,C0318,2024-06-10,34634,Office Supplies
ORD09264,C0144,2024-11-04,47577,Electronics
ORD09265,C0231,2025-03-20,43357,Furniture
ORD09266,C0234,2025-06-24,68123,Office Supplies
ORD09267,C0050,2024-11-20,49682,Office Supplies
ORD09268,C0124,2025-09-29,71168,Office Supplies
ORD09269,C0239,2025-05-17,48523,Office Supplies
ORD09270,C0459,2025-11-13,16405,Furniture
ORD09271,C0069,2024-11-22,66552,Electronics
ORD09272,C0255,2024-10-29,20010,Electronics
ORD09273,C0059,2024-06-14,1164,Electronics
ORD09274,C0400,2025-04-25,28983,Furniture
ORD09275,C0007,2024-01-12,14915,Furniture
ORD09276,C0165,2024-07-10,32715,Electronics
ORD09277,C0126,2024-05-14,15308,Furniture
ORD09278,C0069,2025-10-14,5435,Furniture
ORD09279,C0386,2024-04-12,64895,Office Supplies
ORD09280,C0109,2025-08-09,43995,Electronics
ORD09281,C0262,2024-10-25,26192,Electronics
ORD09282,C0450,2025-05-10,10276,Office Supplies
ORD09283,C0262,2024-11-07,54802,Furniture
ORD09284,C0006,2025-09-13,4338,Electronics
ORD09285,C0367,2024-12-04,15429,Office Supplies
ORD09286,C0138,2025-09-03,7658,Office Supplies
ORD09287,C0107,2024-08-11,31492,Electronics
ORD09288,C0127,2025-08-05,26576,Furniture
ORD09289,C0379,2024-02-06,47626,Office Supplies
ORD09290,C0243,2024-05-31,7911,Office Supplies
ORD09291,C0231,2024-07-25,12631,Electronics
ORD09292,C0185,2025-11-19,55107,Furniture
ORD09293,C0442,2025-02-26,23951,Electronics
ORD09294,C0258,2025-03-13,48041,Office Supplies
ORD09295,C0068,2025-02-18,31707,Electronics
ORD09296,C0404,2024-04-08,50362,Electronics
ORD09297,C0258,2024-02-27,25761,Electronics
ORD09298,C0405,2025-11-18,29205,Office Supplies
ORD09299,C0225,2025-08-17,36979,Electronics
ORD09300,C0204,2024-08-04,38043,Electronics
ORD09301,C0375,2024-12-28,39647,Furniture
ORD09302,C0184,2025-01-16,10535,Furniture
ORD09303,C0430,2025-11-09,53696,Office Supplies
ORD09304,C0267,2024-08-18,21527,Electronics
ORD09305,C0312,2025-08-15,10470,Office Supplies
ORD09306,C0415,2025-07-14,9776,Electronics
ORD09307,C0260,2025-10-05,1897,Office Supplies
ORD09308,C0497,2024-03-10,74869,Electronics
ORD09309,C0240,2025-04-26,4766,Electronics
ORD09310,C0295,2025-12-05,69947,Electronics
ORD09311,C0429,2025-05-14,61693,Office Supplies
ORD09312,C0493,2024-04-28,60841,Office Supplies
ORD09313,C0173,2025-02-18,66055,Office Supplies
ORD09314,C0169,2025-10-10,74529,Furniture
ORD09315,C0419,2025-02-10,58258,Electronics
ORD09316,C0080,2024-03-23,60045,Furniture
ORD09317,C0366,2024-10-16,34844,Furniture
ORD09318,C0056,2024-12-19,50492,Furniture
ORD09319,C0231,2024-10-19,29093,Furniture
ORD09320,C0457,2024-12-09,79644,Office Supplies
ORD09321,C0095,2024-10-27,70851,Electronics
ORD09322,C0111,2024-05-28,71607,Electronics
ORD09323,C0259,2024-01-15,13428,Electronics
ORD09324,C0316,2025-12-03,48981,Furniture
ORD09325,C0258,2024-10-06,37002,Furniture
ORD09326,C0230,2024-07-12,43563,Electronics
ORD09327,C0200,2024-09-26,5575,Furniture
ORD09328,C0056,2025-12-15,40924,Office Supplies
ORD09329,C0476,2025-08-07,11984,Electronics
ORD09330,C0056,2024-02-12,35694,Furniture
ORD09331,C0473,2025-01-15,19756,Furniture
ORD09332,C0160,2024-02-26,35379,Furniture
ORD09333,C0222,2024-09-14,43069,Furniture
ORD09334,C0407,2024-08-04,9809,Office Supplies
ORD09335,C0092,2025-08-11,8360,Electronics
ORD09336,C0271,2024-06-29,56351,Furniture
ORD09337,C0051,2024-06-05,77914,Furniture
ORD09338,C0231,2024-07-08,76094,Office Supplies
ORD09339,C0068,2025-02-19,30372,Electronics
ORD09340,C0231,2024-02-03,5390,Office Supplies
ORD09341,C0179,2024-05-04,10103,Electronics
ORD09342,C0424,2025-11-30,11892,Office Supplies
ORD09343,C0414,2024-07-07,20076,Electronics
ORD09344,C0226,2025-03-19,13955,Furniture
ORD09345,C0284,2024-09-17,20827,Furniture
ORD09346,C0358,2024-03-27,12413,Office Supplies
ORD09347,C0385,2025-04-30,39794,Electronics
ORD09348,C0081,2024-09-01,16742,Office Supplies
ORD09349,C0169,2025-06-03,29291,Electronics
ORD09350,C0485,2025-12-16,29440,Electronics
ORD09351,C0320,2025-05-09,46961,Furniture
ORD09352,C0014,2024-07-23,39187,Electronics
ORD09353,C0319,2025-03-29,16371,Office Supplies
ORD09354,C0489,2025-07-02,13249,Furniture
ORD09355,C0424,2025-07-01,49424,Furniture
ORD09356,C0118,2025-02-15,20026,Office Supplies
ORD09357,C0397,2025-03-26,35959,Office Supplies
ORD09358,C0433,2024-04-18,74563,Furniture
ORD09359,C0098,2024-04-28,63758,Office Supplies
ORD09360,C0284,2024-11-17,18672,Office Supplies
ORD09361,C0246,2025-03-18,39095,Electronics
ORD09362,C0418,2025-06-04,34180,Office Supplies
ORD09363,C0442,2025-02-03,73082,Furniture
ORD09364,C0064,2025-08-27,21062,Furniture
ORD09365,C0034,2025-05-14,47157,Office Supplies
ORD09366,C0277,2025-02-12,79675,Electronics
ORD09367,C0231,2025-12-19,38136,Electronics
ORD09368,C0337,2025-09-18,7552,Office Supplies
ORD09369,C0028,2024-08-17,16674,Furniture
ORD09370,C0063,2024-02-12,19085,Office Supplies
ORD09371,C0042,2024-04-20,14907,Electronics
ORD09372,C0251,2024-02-04,40325,Electronics
ORD09373,C0149,2025-12-29,66067,Office Supplies
ORD09374,C0336,2025-11-04,62534,Electronics
ORD09375,C0244,2024-11-02,67903,Electronics
ORD09376,C0192,2024-05-18,16468,Office Supplies
ORD09377,C0352,2025-04-19,1490,Electronics
ORD09378,C0024,2025-05-26,32715,Office Supplies
ORD09379,C0436,2025-05-09,8362,Office Supplies
ORD09380,C0041,2025-03-02,30817,Electronics
ORD09381,C0217,2024-05-12,76873,Furniture
ORD09382,C0264,2024-03-07,7788,Furniture
ORD09383,C0246,2024-04-24,77260,Furniture
ORD09384,C0337,2025-05-22,57920,Furniture
ORD09385,C0445,2024-09-19,9690,Office Supplies
ORD09386,C0207,2025-01-28,7658,Furniture
ORD09387,C0137,2025-07-15,45339,Office Supplies
ORD09388,C0349,2025-06-20,71906,Office Supplies
ORD09389,C0147,2025-10-08,41901,Furniture
ORD09390,C0341,2024-05-19,38601,Furniture
ORD09391,C0030,2024-10-06,67464,Office Supplies
ORD09392,C0207,2024-10-25,47404,Electronics
ORD09393,C0258,2025-03-09,74270,Office Supplies
ORD09394,C0150,2024-11-19,14962,Electronics
ORD09395,C0214,2024-12-03,24266,Furniture
ORD09396,C0457,2025-03-01,56258,Furniture
ORD09397,C0482,2024-08-31,15232,Furniture
ORD09398,C0189,2024-06-25,42420,Furniture
ORD09399,C0048,2025-12-12,62102,Office Supplies
ORD09400,C0109,2024-07-05,12615,Electronics
ORD09401,C0078,2025-01-23,71631,Electronics
ORD09402,C0284,2025-02-26,68818,Furniture
ORD09403,C0013,2025-02-04,29127,Furniture
ORD09404,C0167,2025-06-23,45681,Furniture
ORD09405,C0383,2025-12-05,78312,Furniture
ORD09406,C0471,2025-05-11,9307,Electronics
ORD09407,C0148,2025-01-11,50357,Office Supplies
ORD09408,C0429,2025-07-21,25063,Furniture
ORD09409,C0470,2025-12-16,31966,Furniture
ORD09410,C0091,2024-11-07,24957,Electronics
ORD09411,C0185,2025-09-23,25223,Office Supplies
ORD09412,C0448,2025-06-16,63196,Electronics
ORD09413,C0467,2024-01-17,44503,Electronics
ORD09414,C0179,2024-03-25,28486,Furniture
ORD09415,C0094,2025-05-02,24056,Furniture
ORD09416,C0274,2025-02-16,16389,Office Supplies
ORD09417,C0095,2024-04-10,9541,Office Supplies
ORD09418,C0132,2024-01-11,72907,Furniture
ORD09419,C0495,2025-05-28,62242,Furniture
ORD09420,C0080,2025-02-26,15898,Furniture
ORD09421,C0324,2024-11-15,62297,Electronics
ORD09422,C0411,2024-06-23,9989,Office Supplies
ORD09423,C0193,2024-05-08,62892,Furniture
ORD09424,C0233,2025-10-07,26109,Electronics
ORD09425,C0462,2025-12-27,25126,Electronics
ORD09426,C0013,2025-03-06,13473,Electronics
ORD09427,C0444,2025-10-22,30250,Furniture
ORD09428,C0284,2025-09-16,46271,Electronics
ORD09429,C0315,2025-12-12,62550,Furniture
ORD09430,C0415,2025-07-06,2284,Electronics
ORD09431,C0443,2024-07-17,31278,Office Supplies
ORD09432,C0431,2025-01-02,21970,Electronics
ORD09433,C0164,2025-06-12,34269,Office Supplies
ORD09434,C0192,2025-09-03,57776,Electronics
ORD09435,C0411,2025-07-25,29117,Office Supplies
ORD09436,C0336,2025-06-12,41372,Furniture
ORD09437,C0032,2025-04-06,38802,Office Supplies
ORD09438,C0498,2024-03-13,52524,Office Supplies
ORD09439,C0497,2025-09-17,69448,Electronics
ORD09440,C0163,2024-11-30,43378,Furniture
ORD09441,C0053,2024-07-17,57160,Office Supplies
ORD09442,C0027,2025-11-18,41743,Furniture
ORD09443,C0331,2024-11-27,16262,Office Supplies
ORD09444,C0004,2024-10-24,25206,Furniture
ORD09445,C0406,2024-05-20,42998,Office Supplies
ORD09446,C0134,2025-02-06,50057,Office Supplies
ORD09447,C0485,2025-08-29,77173,Electronics
ORD09448,C0103,2024-09-07,45409,Furniture
ORD09449,C0048,2025-04-03,57721,Office Supplies
ORD09450,C0401,2025-12-30,48204,Electronics
ORD09451,C0260,2024-10-04,78371,Office Supplies
ORD09452,C0407,2024-10-03,3880,Office Supplies
ORD09453,C0377,2024-10-03,60273,Furniture
ORD09454,C0498,2024-05-31,62454,Office Supplies
ORD09455,C0481,2025-04-08,21200,Office Supplies
ORD09456,C0013,2025-09-27,19200,Furniture
ORD09457,C0500,2025-04-13,10640,Furniture
ORD09458,C0001,2024-01-25,38344,Furniture
ORD09459,C0473,2024-09-19,7886,Office Supplies
ORD09460,C0255,2025-09-07,72021,Electronics
ORD09461,C0489,2025-04-30,31925,Furniture
ORD09462,C0057,2025-06-05,69812,Furniture
ORD09463,C0231,2024-12-17,20510,Furniture
ORD09464,C0454,2025-01-07,22145,Electronics
ORD09465,C0200,2024-10-26,22611,Office Supplies
ORD09466,C0018,2025-12-10,13225,Electronics
ORD09467,C0377,2025-06-13,7604,Office Supplies
ORD09468,C0087,2025-12-04,43729,Furniture
ORD09469,C0323,2025-07-29,42763,Electronics
ORD09470,C0043,2024-03-24,18977,Electronics
ORD09471,C0493,2025-12-11,48798,Office Supplies
ORD09472,C0455,2024-11-14,56395,Electronics
ORD09473,C0097,2024-09-10,74668,Electronics
ORD09474,C0385,2025-04-29,75622,Office Supplies
ORD09475,C0275,2024-09-15,20334,Furniture
ORD09476,C0216,2025-08-30,6901,Electronics
ORD09477,C0240,2025-04-23,4407,Furniture
ORD09478,C0319,2025-10-20,7794,Office Supplies
ORD09479,C0409,2024-12-03,31013,Electronics
ORD09480,C0240,2024-03-03,17191,Office Supplies
ORD09481,C0325,2024-08-29,50697,Electronics
ORD09482,C0309,2025-09-16,69527,Office Supplies
ORD09483,C0209,2024-12-13,9232,Furniture
ORD09484,C0328,2024-08-09,54474,Furniture
ORD09485,C0221,2024-07-07,75503,Furniture
ORD09486,C0366,2025-12-16,75963,Electronics
ORD09487,C0177,2024-11-15,45645,Electronics
ORD09488,C0039,2025-08-26,6278,Office Supplies
ORD09489,C0086,2025-02-09,63154,Electronics
ORD09490,C0096,2024-11-22,71392,Furniture
ORD09491,C0006,2024-10-29,65787,Furniture
ORD09492,C0415,2024-02-29,67495,Office Supplies
ORD09493,C0127,2024-01-28,58380,Electronics
ORD09494,C0169,2024-10-12,56089,Electronics
ORD09495,C0008,2025-05-14,77185,Furniture
ORD09496,C0362,2024-09-17,8785,Office Supplies
ORD09497,C0441,2025-04-27,58285,Office Supplies
ORD09498,C0180,2025-01-26,36359,Furniture
ORD09499,C0429,2025-08-31,20920,Furniture
ORD09500,C0407,2024-12-13,76573,Electronics
ORD09501,C0127,2024-09-16,70784,Office Supplies
ORD09502,C0196,2025-08-04,42836,Furniture
ORD09503,C0209,2025-07-13,8907,Electronics
ORD09504,C0065,2024-06-30,2938,Office Supplies
ORD09505,C0314,2025-03-29,56302,Furniture
ORD09506,C0200,2025-01-06,27392,Electronics
ORD09507,C0363,2025-05-24,49997,Office Supplies
ORD09508,C0456,2025-09-23,45306,Office Supplies
ORD09509,C0215,2024-05-16,63072,Furniture
ORD09510,C0066,2024-08-09,31374,Furniture
ORD09511,C0483,2025-11-05,17009,Electronics
ORD09512,C0280,2025-12-08,32529,Furniture
ORD09513,C0421,2024-08-31,62685,Electronics
ORD09514,C0124,2025-04-17,45647,Electronics
ORD09515,C0201,2025-09-19,55632,Office Supplies
ORD09516,C0192,2025-05-04,47700,Electronics
ORD09517,C0482,2025-09-03,9498,Furniture
ORD09518,C0330,2025-09-15,14594,Electronics
ORD09519,C0319,2024-09-26,50780,Office Supplies
ORD09520,C0401,2025-09-15,31233,Electronics
ORD09521,C0066,2025-05-10,52296,Furniture
ORD09522,C0479,2024-03-31,50322,Electronics
ORD09523,C0319,2025-05-28,37839,Office Supplies
ORD09524,C0054,2024-05-03,61101,Electronics
ORD09525,C0396,2024-06-01,45320,Electronics
ORD09526,C0090,2024-11-28,64034,Furniture
ORD09527,C0266,2024-05-01,46785,Electronics
ORD09528,C0092,2024-11-11,57748,Office Supplies
ORD09529,C0027,2025-10-14,50410,Electronics
ORD09530,C0310,2025-06-10,15127,Office Supplies
ORD09531,C0269,2024-01-06,70015,Furniture
ORD09532,C0180,2024-10-05,23534,Electronics
ORD09533,C0397,2025-02-04,1301,Office Supplies
